,image_name,Good,Usable,Reject
101,50_right.jpg,0.9849783,0.012188057,0.008500855
102,51_left.jpg,0.9875823,0.009969606,0.008267476
103,51_right.jpg,0.98758346,0.009968302,0.008269287
104,52_left.jpg,0.77068985,0.025628617,0.21198453
105,52_right.jpg,0.04469567,0.2531989,0.74281573
106,53_left.jpg,0.06331295,0.9121923,0.055550627
107,53_right.jpg,0.11884313,0.7535963,0.08563445
108,54_left.jpg,0.9875907,0.009965338,0.0082661975
109,54_right.jpg,0.9875678,0.009975679,0.008275182
110,55_left.jpg,0.98757684,0.009976625,0.008267898
111,55_right.jpg,0.47499773,0.5091736,0.01610471
112,56_left.jpg,0.98712236,0.010341496,0.008362866
113,56_right.jpg,0.98013926,0.016469866,0.00890416
114,57_left.jpg,0.05099795,0.9361507,0.05317079
115,57_right.jpg,0.04387126,0.9495305,0.050893467
116,58_left.jpg,0.02326845,0.0538254,0.94045085
117,58_right.jpg,0.04491399,0.9181097,0.076134056
118,59_left.jpg,0.045045406,0.94538254,0.053216204
119,59_right.jpg,0.9872629,0.010245835,0.008300468
120,60_left.jpg,0.9875865,0.009968335,0.0082672415
121,60_right.jpg,0.98757774,0.009970674,0.008270745
122,61_left.jpg,0.9871913,0.010197863,0.008426115
123,61_right.jpg,0.9874938,0.010030105,0.008294324
124,62_left.jpg,0.12084031,0.8233824,0.065056555
125,62_right.jpg,0.07171782,0.1526938,0.6932012
126,63_left.jpg,0.9852453,0.011807216,0.008901669
127,63_right.jpg,0.025791992,0.06345612,0.9273999
128,64_right.jpg,0.49701104,0.011281594,0.33373302
129,65_left.jpg,0.07337709,0.9150726,0.044430785
130,65_right.jpg,0.98462033,0.012167809,0.009370446
131,66_left.jpg,0.0882152,0.8903464,0.04760056
132,66_right.jpg,0.0470343,0.940353,0.055096004
133,68_left.jpg,0.024672272,0.039211243,0.95408183
134,68_right.jpg,0.02469638,0.03913495,0.95421714
135,69_left.jpg,0.072970316,0.7191581,0.12894633
136,69_right.jpg,0.98759115,0.00996484,0.008266413
137,70_left.jpg,0.046717376,0.94584304,0.050505344
138,70_right.jpg,0.042971533,0.9491681,0.05195652
139,71_right.jpg,0.9637557,0.028661126,0.01291006
140,72_left.jpg,0.71181816,0.290983,0.018324234
141,72_right.jpg,0.65000576,0.3076835,0.036750406
142,73_left.jpg,0.9225074,0.043570682,0.019620605
143,73_right.jpg,0.98669493,0.010597433,0.008550683
144,74_left.jpg,0.9875875,0.009968401,0.008265295
145,74_right.jpg,0.9875907,0.009964548,0.00826671
146,75_left.jpg,0.03722032,0.90530473,0.104285575
147,75_right.jpg,0.02750545,0.18290378,0.8447836
148,76_left.jpg,0.7075452,0.09214963,0.1363638
149,76_right.jpg,0.9834983,0.011168801,0.009954242
150,77_left.jpg,0.9222602,0.021049438,0.05226722
151,77_right.jpg,0.9875782,0.009965733,0.008274168
152,78_left.jpg,0.9764084,0.019471154,0.008066763
153,78_right.jpg,0.5253595,0.31208614,0.059237566
154,79_left.jpg,0.042330448,0.34197125,0.5424499
155,79_right.jpg,0.9628672,0.027910294,0.009057905
156,80_left.jpg,0.9875808,0.00997365,0.008267809
157,80_right.jpg,0.9799478,0.01744465,0.0071229525
158,81_left.jpg,0.024573173,0.04013739,0.9531793
159,81_right.jpg,0.024622247,0.040217765,0.952858
160,82_left.jpg,0.9869408,0.010576494,0.008152134
161,82_right.jpg,0.9414398,0.045367043,0.008352101
162,83_left.jpg,0.987587,0.00996881,0.008266288
163,83_right.jpg,0.06308453,0.92095786,0.056273434
164,84_left.jpg,0.9875486,0.010005505,0.0082614105
165,84_right.jpg,0.98759115,0.009964952,0.008266362
166,85_left.jpg,0.98541474,0.011765617,0.008138011
167,85_right.jpg,0.9875573,0.009997913,0.008257451
168,86_left.jpg,0.044326015,0.948047,0.052053515
169,86_right.jpg,0.9282315,0.028194394,0.025487404
170,87_left.jpg,0.98759115,0.00996483,0.008266409
171,87_right.jpg,0.9875886,0.009962948,0.008268419
172,88_left.jpg,0.024799464,0.051513962,0.9449503
173,88_right.jpg,0.07862742,0.85347694,0.067306764
174,89_left.jpg,0.98759127,0.009964849,0.008266389
175,89_right.jpg,0.98759127,0.009964872,0.008266374
176,90_left.jpg,0.031973083,0.42403698,0.51112336
177,90_right.jpg,0.031890374,0.87325925,0.14435028
178,91_left.jpg,0.02480686,0.040372487,0.9523873
179,91_right.jpg,0.035376552,0.6455121,0.37966958
180,92_left.jpg,0.9810363,0.011901286,0.01295253
181,92_right.jpg,0.44080758,0.426748,0.07287797
182,93_left.jpg,0.12382814,0.875306,0.028634943
183,93_right.jpg,0.09649338,0.89809316,0.03587367
184,94_left.jpg,0.043492224,0.9503518,0.050634373
185,94_right.jpg,0.03861618,0.9162314,0.08138882
186,95_left.jpg,0.96713156,0.02827578,0.009920786
187,95_right.jpg,0.9078165,0.089235984,0.0065037305
188,96_left.jpg,0.18436477,0.773391,0.05454434
189,96_right.jpg,0.9875887,0.009964294,0.008267703
190,97_left.jpg,0.048937127,0.6715395,0.2585053
191,97_right.jpg,0.029436879,0.14517322,0.82036054
192,98_left.jpg,0.22182353,0.3371754,0.2558322
193,98_right.jpg,0.9875909,0.009965056,0.008266444
194,99_left.jpg,0.025875429,0.40104702,0.5522385
195,99_right.jpg,0.024649564,0.039391957,0.9539472
196,100_left.jpg,0.9803985,0.013269915,0.010438691
197,100_right.jpg,0.9875871,0.009966881,0.0082674725
198,101_left.jpg,0.57790846,0.3059054,0.05958916
199,101_right.jpg,0.13355702,0.84736854,0.040805887
200,102_left.jpg,0.02383829,0.106444485,0.8841819
201,102_right.jpg,0.02657006,0.06981318,0.9159246
202,103_left.jpg,0.02469201,0.038921908,0.95433897
203,103_right.jpg,0.055354904,0.9138583,0.065703094
204,104_left.jpg,0.98755383,0.009987181,0.008270143
205,104_right.jpg,0.98713523,0.010352405,0.008267378
206,105_left.jpg,0.04577469,0.49878404,0.38681328
207,105_right.jpg,0.037061468,0.7346756,0.19667962
208,106_left.jpg,0.8257622,0.09255653,0.024625225
209,106_right.jpg,0.919028,0.06586119,0.01575407
210,107_left.jpg,0.98626965,0.010570788,0.008836648
211,107_right.jpg,0.04051096,0.9380676,0.062373806
212,108_left.jpg,0.024729671,0.039478622,0.95362735
213,108_right.jpg,0.023992779,0.04908294,0.9458259
214,109_left.jpg,0.057879202,0.9326329,0.04746738
215,109_right.jpg,0.047570616,0.94381374,0.050385866
216,110_left.jpg,0.5033882,0.41289037,0.031319655
217,110_right.jpg,0.039352708,0.79531574,0.18580118
218,111_left.jpg,0.95820713,0.031668987,0.01563415
219,111_right.jpg,0.98741525,0.010108668,0.008297132
220,112_left.jpg,0.987591,0.009965107,0.008266249
221,112_right.jpg,0.024661597,0.038929425,0.95440453
222,113_left.jpg,0.9875909,0.0099648675,0.008266589
223,113_right.jpg,0.9875887,0.009966476,0.008266831
224,114_left.jpg,0.14023814,0.8243515,0.048733994
225,114_right.jpg,0.045259356,0.93273246,0.064708844
226,115_left.jpg,0.024769586,0.040125806,0.95271444
227,115_right.jpg,0.025473503,0.5138473,0.51181287
228,116_left.jpg,0.046057027,0.9472577,0.04975171
229,116_right.jpg,0.04819676,0.94311786,0.05030197
230,117_left.jpg,0.025309728,0.046139672,0.9465109
231,117_right.jpg,0.026527792,0.05190445,0.9397637
232,118_left.jpg,0.98496234,0.012601432,0.007993713
233,118_right.jpg,0.09558969,0.88316107,0.053419966
234,119_left.jpg,0.04902012,0.9441765,0.048110124
235,119_right.jpg,0.097684816,0.8601189,0.053627513
236,120_left.jpg,0.8548283,0.11631239,0.026637
237,120_right.jpg,0.95185494,0.039288122,0.013299042
238,121_left.jpg,0.94847274,0.040153395,0.0130853215
239,121_right.jpg,0.9359487,0.042492114,0.018079199
240,122_left.jpg,0.042311538,0.782374,0.20232168
241,122_right.jpg,0.030658098,0.74180275,0.21617186
242,123_left.jpg,0.023990951,0.7265244,0.26645043
243,123_right.jpg,0.042166263,0.8509901,0.107052565
244,124_left.jpg,0.9875907,0.009965517,0.008266041
245,124_right.jpg,0.98758686,0.009967254,0.008267953
246,125_left.jpg,0.024666352,0.05228697,0.9430168
247,125_right.jpg,0.027063873,0.097948425,0.9115912
248,126_left.jpg,0.98759043,0.009964473,0.008266948
249,126_right.jpg,0.045079418,0.88820785,0.09088107
250,127_left.jpg,0.9875414,0.010001883,0.008273643
251,127_right.jpg,0.60391104,0.3337364,0.023816818
252,128_left.jpg,0.9875787,0.009960465,0.008275538
253,128_right.jpg,0.9875902,0.009964106,0.008267172
254,129_left.jpg,0.98758054,0.009970081,0.008270061
255,129_right.jpg,0.98747474,0.010011736,0.0083232885
256,130_left.jpg,0.10723414,0.72807163,0.18671681
257,130_right.jpg,0.028771168,0.17371571,0.8600613
258,131_left.jpg,0.97399265,0.017577937,0.013500264
259,131_right.jpg,0.97831064,0.018080639,0.008732332
260,132_left.jpg,0.48481905,0.43478528,0.02698788
261,132_right.jpg,0.032278016,0.03328781,0.9444747
262,133_left.jpg,0.024834856,0.03913097,0.9538842
263,133_right.jpg,0.047248725,0.7880853,0.15025367
264,134_left.jpg,0.98626375,0.011332373,0.0077486304
265,134_right.jpg,0.98758996,0.009963917,0.008267332
266,135_left.jpg,0.057266615,0.93123484,0.050662395
267,135_right.jpg,0.049252015,0.9385403,0.05354017
268,136_left.jpg,0.023852175,0.04866434,0.94487095
269,136_right.jpg,0.025280349,0.045139786,0.94644135
270,137_left.jpg,0.96104914,0.027521662,0.018792352
271,137_right.jpg,0.13389212,0.66321874,0.13447315
272,138_left.jpg,0.9875804,0.009971334,0.008268915
273,138_right.jpg,0.98758954,0.009966345,0.008266276
274,139_left.jpg,0.04147915,0.28960928,0.6547364
275,139_right.jpg,0.46922398,0.14111583,0.17058365
276,140_left.jpg,0.05988483,0.48270613,0.4495581
277,140_right.jpg,0.060545024,0.9295666,0.045829747
278,141_left.jpg,0.11129485,0.8704875,0.04786953
279,141_right.jpg,0.039696604,0.9078512,0.09630931
280,142_left.jpg,0.020244503,0.2222021,0.8220101
281,142_right.jpg,0.025822515,0.040592827,0.9509368
282,143_left.jpg,0.024871029,0.3068523,0.67018867
283,143_right.jpg,0.038897023,0.90953296,0.08573937
284,144_left.jpg,0.040501945,0.054744802,0.9138194
285,144_right.jpg,0.02513283,0.052895006,0.9417161
286,145_left.jpg,0.949345,0.015861789,0.022588149
287,145_right.jpg,0.052946195,0.3803724,0.41914818
288,146_left.jpg,0.98692155,0.010258464,0.008676408
289,146_right.jpg,0.98542446,0.010327329,0.009570824
290,147_left.jpg,0.98204434,0.013991391,0.010139439
291,147_right.jpg,0.03090435,0.7765997,0.2084328
292,148_left.jpg,0.024732573,0.038871612,0.95424193
293,148_right.jpg,0.02483066,0.039349984,0.9535247
294,149_left.jpg,0.024495557,0.057141412,0.93575007
295,149_right.jpg,0.030512096,0.5758944,0.36394674
296,150_left.jpg,0.023745915,0.07183861,0.927709
297,150_right.jpg,0.044833187,0.9108164,0.072788075
298,151_left.jpg,0.98757344,0.009980507,0.008267336
299,151_right.jpg,0.973042,0.020802217,0.012524576
300,152_left.jpg,0.9183134,0.04704102,0.026920686
301,152_right.jpg,0.98513156,0.010013703,0.009745538
302,153_left.jpg,0.043633807,0.8644009,0.10215301
303,153_right.jpg,0.044484623,0.94761467,0.05212681
304,154_left.jpg,0.98261917,0.008036217,0.011833182
305,154_right.jpg,0.9875848,0.00997106,0.008265084
306,155_left.jpg,0.9875887,0.009963729,0.008268606
307,155_right.jpg,0.9875893,0.009966029,0.00826759
308,156_left.jpg,0.025567055,0.038164433,0.9526674
309,156_right.jpg,0.24647766,0.029395195,0.6149079
310,157_left.jpg,0.98757833,0.009975129,0.008268638
311,157_right.jpg,0.9163347,0.08048882,0.009097727
312,158_left.jpg,0.98758453,0.009962027,0.008271754
313,158_right.jpg,0.9798252,0.010839851,0.01174584
314,159_left.jpg,0.56406045,0.38884208,0.01814018
315,159_right.jpg,0.98751557,0.010021609,0.00826703
316,160_left.jpg,0.9875896,0.009966284,0.008266295
317,160_right.jpg,0.043636594,0.8358529,0.1548533
318,161_left.jpg,0.03146283,0.40237728,0.6432977
319,161_right.jpg,0.98759127,0.0099648535,0.008266386
320,162_left.jpg,0.040360186,0.73338467,0.2414615
321,162_right.jpg,0.038516197,0.8445479,0.12328817
322,163_left.jpg,0.042540077,0.12638329,0.82527363
323,163_right.jpg,0.11202489,0.16462755,0.6002085
324,164_left.jpg,0.7888683,0.13234204,0.025337916
325,164_right.jpg,0.9875229,0.010006501,0.008284634
326,165_left.jpg,0.04146608,0.7341393,0.1945042
327,165_right.jpg,0.024854485,0.039835256,0.9532143
328,166_left.jpg,0.9875901,0.009966203,0.008265623
329,166_right.jpg,0.9832639,0.011091767,0.0101712085
330,167_left.jpg,0.027100928,0.045880027,0.9418828
331,167_right.jpg,0.027483191,0.14471394,0.8626195
332,168_left.jpg,0.2360733,0.34341377,0.20429693
333,168_right.jpg,0.09566483,0.60849565,0.14315994
334,169_left.jpg,0.69490063,0.17715417,0.041266005
335,169_right.jpg,0.07240541,0.68547386,0.16036882
336,170_left.jpg,0.040025357,0.76795465,0.16402347
337,170_right.jpg,0.9572969,0.03529279,0.0069184834
338,171_left.jpg,0.042569328,0.94761807,0.053641357
339,171_right.jpg,0.021963961,0.17121795,0.86397207
340,172_left.jpg,0.02493465,0.042086508,0.9500015
341,172_right.jpg,0.9875816,0.009970349,0.008269123
342,173_left.jpg,0.9875893,0.009964533,0.008267469
343,173_right.jpg,0.987591,0.009964792,0.008266498
344,174_left.jpg,0.02354635,0.28801802,0.7857317
345,174_right.jpg,0.9837908,0.009345038,0.011393225
346,175_left.jpg,0.98759127,0.009964844,0.008266393
347,175_right.jpg,0.98758614,0.009961142,0.0082702795
348,176_left.jpg,0.18637335,0.7662564,0.041581165
349,176_right.jpg,0.21088335,0.7358899,0.043833632
350,177_left.jpg,0.665387,0.26333615,0.026531892
351,177_right.jpg,0.6343271,0.3719396,0.01016002
352,178_left.jpg,0.98758996,0.009965733,0.00826671
353,178_right.jpg,0.98746896,0.009976183,0.008334364
354,179_left.jpg,0.98758626,0.009969319,0.008266495
355,179_right.jpg,0.98758054,0.009971813,0.008267629
356,180_left.jpg,0.7514038,0.017836463,0.1387353
357,180_right.jpg,0.9875892,0.009965084,0.008267418
358,181_left.jpg,0.19656545,0.79282755,0.020566864
359,181_right.jpg,0.04351608,0.9499564,0.050933186
360,182_left.jpg,0.8894443,0.078208864,0.02753608
361,182_right.jpg,0.651607,0.3373432,0.02209346
362,183_left.jpg,0.039548416,0.8546881,0.10816784
363,183_right.jpg,0.02539177,0.76011074,0.25121918
364,184_left.jpg,0.05848643,0.6932881,0.23836853
365,184_right.jpg,0.024922837,0.040081285,0.95283794
366,185_left.jpg,0.9875896,0.00996642,0.0082658855
367,185_right.jpg,0.9849937,0.012346935,0.008297038
368,186_left.jpg,0.9874765,0.0099048,0.00834833
369,186_right.jpg,0.98747814,0.0099054305,0.008369848
370,187_left.jpg,0.036984958,0.15588413,0.8074443
371,187_right.jpg,0.42483535,0.35870665,0.1166205
372,188_left.jpg,0.024842508,0.046093706,0.94669086
373,188_right.jpg,0.024675308,0.03903451,0.95429736
374,189_left.jpg,0.9861416,0.009264337,0.009612961
375,189_right.jpg,0.98758185,0.009966665,0.00827001
376,190_left.jpg,0.32973182,0.66064703,0.018749483
377,190_right.jpg,0.044205546,0.9452137,0.053631872
378,191_left.jpg,0.07514195,0.91409594,0.040537268
379,191_right.jpg,0.9875832,0.0099694505,0.008268117
380,192_left.jpg,0.05805509,0.29004586,0.60563856
381,192_right.jpg,0.8260788,0.14134222,0.018930271
382,193_left.jpg,0.0439077,0.93990576,0.05816881
383,193_right.jpg,0.04197511,0.9414558,0.059930395
384,194_left.jpg,0.9875786,0.009974021,0.0082689505
385,194_right.jpg,0.13799034,0.58959955,0.17172533
386,195_left.jpg,0.98595923,0.011617089,0.0076574497
387,195_right.jpg,0.9872687,0.010243795,0.008276837
388,196_left.jpg,0.9875803,0.009973715,0.008267871
389,196_right.jpg,0.98757476,0.009966486,0.008275323
390,197_left.jpg,0.98758984,0.009964012,0.008267339
391,197_right.jpg,0.9875651,0.009961791,0.008281598
392,199_left.jpg,0.066360585,0.41360477,0.36680618
393,199_right.jpg,0.071219645,0.39309043,0.37215373
394,200_left.jpg,0.9875657,0.009976168,0.008274857
395,200_right.jpg,0.98750985,0.010034305,0.008275906
396,201_left.jpg,0.27230415,0.2736007,0.14881134
397,201_right.jpg,0.030377353,0.16071376,0.8010322
398,202_left.jpg,0.043475147,0.9494379,0.051522363
399,202_right.jpg,0.041931827,0.9080398,0.08585647
400,203_left.jpg,0.32661417,0.26968378,0.10644319
401,203_right.jpg,0.04243286,0.90882516,0.08951303
402,204_left.jpg,0.2055742,0.78232557,0.02631145
403,204_right.jpg,0.987581,0.009972016,0.0082698455
404,205_left.jpg,0.4007389,0.0074425265,0.6034063
405,205_right.jpg,0.12888844,0.015589903,0.8479023
406,206_left.jpg,0.052772094,0.9359365,0.05398262
407,206_right.jpg,0.025890758,0.51926076,0.52300453
408,207_left.jpg,0.023842592,0.12166322,0.8888887
409,207_right.jpg,0.07863772,0.20992687,0.59625775
410,208_left.jpg,0.024734264,0.04402125,0.9486172
411,208_right.jpg,0.044146735,0.9478556,0.051404953
412,209_left.jpg,0.45068786,0.5097769,0.026650317
413,209_right.jpg,0.8980737,0.08320727,0.02031515
414,210_left.jpg,0.025938593,0.053540383,0.9357662
415,210_right.jpg,0.1208744,0.847322,0.05582603
416,211_left.jpg,0.7989065,0.18920788,0.0184607
417,211_right.jpg,0.4394625,0.5217379,0.03812816
418,212_left.jpg,0.7845011,0.14622155,0.03197429
419,212_right.jpg,0.026635107,0.05059887,0.93558055
420,213_left.jpg,0.98759115,0.009964858,0.008266393
421,213_right.jpg,0.98717904,0.010326183,0.008278489
422,214_left.jpg,0.0422784,0.519684,0.4581706
423,214_right.jpg,0.075504884,0.62743765,0.25954744
424,215_left.jpg,0.9875908,0.009964872,0.008266679
425,215_right.jpg,0.98758787,0.009964726,0.008267898
426,216_left.jpg,0.056330893,0.9320051,0.04577544
427,216_right.jpg,0.049720265,0.9438689,0.046315003
428,217_left.jpg,0.98328084,0.014057716,0.0076305997
429,217_right.jpg,0.9871502,0.010220152,0.008424079
430,218_left.jpg,0.024713516,0.038909506,0.9542989
431,218_right.jpg,0.02466547,0.038926885,0.9543942
432,219_left.jpg,0.070397235,0.91052276,0.053711046
433,219_right.jpg,0.6634367,0.16343583,0.061347578
434,220_left.jpg,0.155966,0.012703497,0.729218
435,220_right.jpg,0.14458865,0.013806767,0.81286323
436,221_left.jpg,0.06748943,0.91389966,0.05297402
437,221_right.jpg,0.24932191,0.71356434,0.030578924
438,222_left.jpg,0.9875634,0.00999068,0.008265197
439,222_right.jpg,0.9872995,0.010184462,0.008351454
440,223_left.jpg,0.043250874,0.62467074,0.32761002
441,223_right.jpg,0.0537651,0.92506224,0.06151853
442,224_left.jpg,0.029892147,0.06769728,0.91902506
443,224_right.jpg,0.029486721,0.20604928,0.7880353
444,225_left.jpg,0.02654378,0.045343652,0.94252855
445,225_right.jpg,0.09500647,0.8557165,0.04933502
446,226_left.jpg,0.0866183,0.8303075,0.09076228
447,226_right.jpg,0.29841474,0.6263125,0.04277123
448,227_left.jpg,0.96565765,0.022932565,0.01457346
449,227_right.jpg,0.9001269,0.03944317,0.030718863
450,228_left.jpg,0.98757416,0.009975382,0.008273362
451,228_right.jpg,0.8398009,0.11270972,0.03553902
452,229_left.jpg,0.9874599,0.010067089,0.008292869
453,229_right.jpg,0.9872405,0.010213262,0.008403694
454,230_left.jpg,0.987591,0.009965042,0.008266311
455,230_right.jpg,0.9875907,0.009965008,0.008266558
456,231_left.jpg,0.98755544,0.010000145,0.008253843
457,231_right.jpg,0.9497772,0.03793746,0.016730828
458,232_left.jpg,0.9875909,0.009965168,0.008266222
459,232_right.jpg,0.9795655,0.015734842,0.011324789
460,233_left.jpg,0.33033884,0.6196858,0.029923946
461,233_right.jpg,0.26096493,0.35302386,0.12974733
462,235_left.jpg,0.025588155,0.064476155,0.93312436
463,235_right.jpg,0.05058028,0.93893915,0.051495083
464,236_left.jpg,0.98759115,0.009964815,0.008266448
465,236_right.jpg,0.98499113,0.009372447,0.009969046
466,237_left.jpg,0.98323566,0.008154359,0.0124989655
467,237_right.jpg,0.9862526,0.009308434,0.009516047
468,238_left.jpg,0.026899619,0.65693104,0.39959103
469,238_right.jpg,0.027840048,0.37449777,0.6573998
470,239_left.jpg,0.48699886,0.45996088,0.021370433
471,239_right.jpg,0.031179843,0.45986938,0.4970134
472,240_left.jpg,0.94963527,0.034699384,0.01569511
473,240_right.jpg,0.18476729,0.35348523,0.26941502
474,241_left.jpg,0.98759127,0.009964844,0.008266393
475,241_right.jpg,0.9875907,0.009964448,0.008266827
476,242_left.jpg,0.028771553,0.7430846,0.29586932
477,242_right.jpg,0.9875907,0.009965366,0.0082662795
478,243_left.jpg,0.9875609,0.009984268,0.008270444
479,243_right.jpg,0.9875229,0.010019334,0.008269536
480,244_left.jpg,0.50304514,0.43197396,0.03468366
481,244_right.jpg,0.9873741,0.010144738,0.008288995
482,245_left.jpg,0.5875588,0.19124949,0.074748985
483,245_right.jpg,0.041622933,0.84887874,0.14566274
484,246_left.jpg,0.98504806,0.01234683,0.008168482
485,246_right.jpg,0.87184477,0.10962372,0.015916485
486,247_left.jpg,0.28787217,0.6480285,0.030786246
487,247_right.jpg,0.98678,0.010528952,0.0083901
488,248_left.jpg,0.43108928,0.48102653,0.03747626
489,248_right.jpg,0.22367011,0.75276864,0.034291215
490,249_left.jpg,0.06318044,0.93029493,0.045371804
491,249_right.jpg,0.04980398,0.92687225,0.064354755
492,250_left.jpg,0.9434467,0.044926047,0.007606816
493,250_right.jpg,0.9490356,0.04297416,0.01238214
494,251_left.jpg,0.024725892,0.03900481,0.954215
495,251_right.jpg,0.055287734,0.15368567,0.80714273
496,252_left.jpg,0.039910574,0.73912287,0.19647457
497,252_right.jpg,0.057218537,0.8806992,0.07840521
