,image_name,Good,Usable,Reject
56,IDRiD_059,0.98736066,0.010130527,0.008342151
57,IDRiD_060,0.98755974,0.0099736545,0.008281829
58,IDRiD_061,0.98759055,0.009964717,0.008266816
59,IDRiD_062,0.9874627,0.010017344,0.008312035
60,IDRiD_063,0.987588,0.009966881,0.008267988
61,IDRiD_064,0.9875903,0.009965845,0.008265831
62,IDRiD_065,0.9875711,0.009985691,0.008258137
63,IDRiD_066,0.98756623,0.00994944,0.008284649
64,IDRiD_067,0.05517813,0.23321146,0.6264442
65,IDRiD_068,0.044837315,0.20453262,0.7540292
66,IDRiD_069,0.9623005,0.029543398,0.012410295
67,IDRiD_070,0.98710895,0.0102807535,0.008540704
68,IDRiD_071,0.98519903,0.010767783,0.009449112
69,IDRiD_072,0.9789043,0.016991481,0.009710012
70,IDRiD_073,0.98759115,0.0099648675,0.008266409
71,IDRiD_074,0.9874528,0.009989803,0.0083755925
72,IDRiD_075,0.98759043,0.0099652065,0.008266776
73,IDRiD_076,0.9864369,0.01083154,0.0086699305
74,IDRiD_077,0.89764756,0.054929096,0.05967459
75,IDRiD_078,0.9868454,0.010081912,0.008660902
76,IDRiD_079,0.98759115,0.009964821,0.008266444
77,IDRiD_080,0.98755544,0.009937694,0.008293892
78,IDRiD_081,0.024703393,0.03896667,0.9542745
79,IDRiD_082,0.98758173,0.009959751,0.008273143
80,IDRiD_083,0.9874812,0.00995146,0.008354621
81,IDRiD_084,0.9875873,0.009966651,0.008267644
82,IDRiD_085,0.98512286,0.011654949,0.009106109
83,IDRiD_086,0.030926023,0.86942255,0.14206329
84,IDRiD_087,0.09076663,0.87599427,0.05032621
85,IDRiD_088,0.9807817,0.015167516,0.0098556895
86,IDRiD_089,0.034564745,0.08799859,0.88110733
87,IDRiD_090,0.086061455,0.8899628,0.053434845
88,IDRiD_091,0.9875907,0.009964661,0.00826682
89,IDRiD_092,0.98759127,0.00996484,0.0082664015
90,IDRiD_093,0.9875874,0.009963127,0.008269415
91,IDRiD_094,0.9875596,0.009943627,0.008290767
92,IDRiD_095,0.98643076,0.011080037,0.00803671
93,IDRiD_096,0.036924664,0.64677316,0.27974707
94,IDRiD_097,0.069211304,0.3985012,0.39543256
95,IDRiD_098,0.9861676,0.011661531,0.0074103833
96,IDRiD_099,0.7251219,0.26736665,0.009164542
97,IDRiD_100,0.054715075,0.83578354,0.12000634
98,IDRiD_101,0.98759055,0.0099653145,0.008266475
99,IDRiD_102,0.93152004,0.012243224,0.03600546
100,IDRiD_103,0.56913805,0.3678619,0.03201641
101,IDRiD_104,0.9875617,0.009984847,0.008270347
102,IDRiD_105,0.98759115,0.009964849,0.008266409
103,IDRiD_106,0.98759043,0.009964614,0.008266944
104,IDRiD_107,0.7864648,0.16345793,0.048447683
105,IDRiD_108,0.98759115,0.009964948,0.008266386
106,IDRiD_109,0.98758173,0.009971098,0.008271536
107,IDRiD_111,0.8658121,0.048989173,0.072861545
108,IDRiD_112,0.9851658,0.01194614,0.00877996
109,IDRiD_113,0.21184126,0.6188549,0.09452332
110,IDRiD_114,0.8614093,0.07962312,0.018624939
111,IDRiD_115,0.025864042,0.044227473,0.94753885
112,IDRiD_116,0.98756367,0.009950797,0.008291387
113,IDRiD_117,0.9875908,0.009965042,0.008266679
114,IDRiD_118,0.98759115,0.009964793,0.008266483
115,IDRiD_119,0.98345137,0.013004805,0.009555644
116,IDRiD_121,0.98742664,0.010127672,0.008218232
117,IDRiD_122,0.11926866,0.7686207,0.08185954
118,IDRiD_123,0.9825829,0.013616813,0.00917214
119,IDRiD_124,0.35973316,0.57585496,0.033861704
120,IDRiD_125,0.39715827,0.48513988,0.04142774
121,IDRiD_126,0.9875145,0.00991315,0.008323808
122,IDRiD_127,0.060606495,0.6402181,0.2877795
123,IDRiD_128,0.9874512,0.010063683,0.008334876
124,IDRiD_129,0.9875894,0.009963965,0.008268004
125,IDRiD_130,0.98756325,0.009983122,0.008280955
126,IDRiD_131,0.9875426,0.010003262,0.008280125
127,IDRiD_132,0.98757404,0.009978731,0.008270292
128,IDRiD_133,0.98758113,0.009970109,0.008272388
129,IDRiD_134,0.9875485,0.0099998675,0.008273945
130,IDRiD_135,0.986649,0.010618293,0.008616761
131,IDRiD_136,0.6402782,0.30091953,0.029336974
132,IDRiD_137,0.9769149,0.015016214,0.013895648
133,IDRiD_139,0.9875893,0.009966326,0.008267151
134,IDRiD_140,0.987588,0.009967314,0.008267382
135,IDRiD_143,0.987586,0.009964152,0.008268883
136,IDRiD_144,0.983089,0.014772633,0.0072271572
137,IDRiD_152,0.9861537,0.010942879,0.008987165
138,IDRiD_154,0.9875854,0.009966167,0.008270064
139,IDRiD_155,0.87693155,0.101643026,0.019639976
140,IDRiD_156,0.9875893,0.009966232,0.008267023
141,IDRiD_157,0.98759115,0.00996483,0.008266417
142,IDRiD_158,0.987591,0.0099647455,0.008266498
143,IDRiD_160,0.9875903,0.009964538,0.008267124
144,IDRiD_165,0.9875475,0.009996163,0.008284849
145,IDRiD_166,0.98758787,0.0099647455,0.008269005
146,IDRiD_167,0.98752314,0.009935415,0.008316152
147,IDRiD_172,0.98759043,0.009964858,0.008266757
148,IDRiD_174,0.98759115,0.009964849,0.008266432
149,IDRiD_175,0.9875844,0.009964294,0.008271751
150,IDRiD_176,0.9858203,0.01146128,0.008527148
151,IDRiD_177,0.9875873,0.00996769,0.008267683
152,IDRiD_178,0.98759127,0.009964858,0.008266381
153,IDRiD_179,0.95396507,0.034215983,0.0138305705
154,IDRiD_180,0.9875711,0.009988096,0.008252964
155,IDRiD_181,0.9860779,0.011472619,0.007925773
156,IDRiD_182,0.14267227,0.83365023,0.034611095
157,IDRiD_184,0.8630543,0.12674169,0.014346569
158,IDRiD_185,0.98578495,0.011744755,0.007992901
159,IDRiD_186,0.94515467,0.040263794,0.019418387
160,IDRiD_187,0.9875892,0.009966806,0.008266162
161,IDRiD_188,0.98759127,0.009964849,0.008266386
162,IDRiD_189,0.034352552,0.28276232,0.65369153
163,IDRiD_190,0.9875907,0.009965479,0.008266061
164,IDRiD_191,0.9875908,0.00996507,0.008266495
165,IDRiD_192,0.6388329,0.35927972,0.0077402135
166,IDRiD_193,0.98759127,0.009964849,0.008266386
167,IDRiD_194,0.9871335,0.010407646,0.008201233
168,IDRiD_195,0.98759115,0.00996492,0.00826637
169,IDRiD_196,0.9868802,0.010602169,0.00826838
170,IDRiD_197,0.98759127,0.009964849,0.008266393
171,IDRiD_198,0.98759127,0.0099648535,0.008266386
172,IDRiD_199,0.98759127,0.0099648535,0.008266386
173,IDRiD_200,0.04320178,0.9481802,0.05305829
174,IDRiD_201,0.9875789,0.009955252,0.008275851
175,IDRiD_202,0.9875425,0.009961791,0.008295547
176,IDRiD_203,0.98759127,0.0099648535,0.008266386
177,IDRiD_204,0.987591,0.009965023,0.008266331
178,IDRiD_205,0.98758954,0.009964257,0.008267569
179,IDRiD_206,0.987591,0.009965008,0.008266311
180,IDRiD_207,0.98759127,0.009964877,0.008266378
181,IDRiD_208,0.98759127,0.0099648535,0.008266386
182,IDRiD_209,0.9875894,0.009965112,0.008267695
183,IDRiD_210,0.98759127,0.0099648535,0.008266386
184,IDRiD_211,0.98759127,0.009964849,0.008266389
185,IDRiD_212,0.98759115,0.009964858,0.008266405
186,IDRiD_213,0.97018313,0.027350402,0.007768188
187,IDRiD_214,0.11991681,0.02824186,0.7795405
188,IDRiD_215,0.9875902,0.00996404,0.008267163
189,IDRiD_217,0.98759127,0.00996484,0.0082664015
190,IDRiD_218,0.987591,0.009965008,0.008266342
191,IDRiD_219,0.9875842,0.009972171,0.008264169
192,IDRiD_220,0.98759127,0.0099648535,0.008266386
193,IDRiD_221,0.987591,0.009964727,0.008266534
194,IDRiD_222,0.98759127,0.0099648535,0.008266386
195,IDRiD_223,0.6785196,0.08415759,0.16882348
196,IDRiD_224,0.694039,0.24899273,0.03729772
197,IDRiD_225,0.98758835,0.009964708,0.008268321
198,IDRiD_226,0.98758906,0.009966241,0.008267894
199,IDRiD_227,0.98752314,0.010010594,0.008286271
200,IDRiD_228,0.98759115,0.009964816,0.00826642
201,IDRiD_229,0.98759127,0.0099648535,0.008266386
202,IDRiD_230,0.98759127,0.009964858,0.008266381
203,IDRiD_231,0.98759127,0.0099648535,0.008266386
204,IDRiD_232,0.9875907,0.009965347,0.008266507
205,IDRiD_233,0.98759127,0.009964849,0.008266393
206,IDRiD_234,0.98759055,0.009965441,0.008266249
207,IDRiD_235,0.9875907,0.00996484,0.008266671
208,IDRiD_236,0.9725417,0.007876069,0.0178738
209,IDRiD_237,0.9728247,0.017387636,0.011663614
210,IDRiD_238,0.98759127,0.0099648535,0.008266386
211,IDRiD_239,0.75276184,0.12973537,0.06331262
212,IDRiD_240,0.9811957,0.0144275045,0.01121672
213,IDRiD_241,0.13576886,0.76931477,0.08821911
214,IDRiD_242,0.98759127,0.0099648535,0.008266386
215,IDRiD_243,0.98759127,0.0099648535,0.008266386
216,IDRiD_244,0.9875908,0.009965253,0.008266272
217,IDRiD_245,0.987591,0.009964736,0.008266537
218,IDRiD_246,0.98759127,0.009964849,0.008266386
219,IDRiD_247,0.9874626,0.010094455,0.008220202
220,IDRiD_248,0.4957825,0.49921,0.03171994
221,IDRiD_249,0.98759127,0.0099648535,0.008266386
222,IDRiD_250,0.987247,0.010322477,0.008158321
223,IDRiD_251,0.98759115,0.009964924,0.008266448
224,IDRiD_252,0.987399,0.010140042,0.008269107
225,IDRiD_253,0.8615397,0.16176957,0.004048731
226,IDRiD_254,0.98759115,0.009964929,0.008266366
227,IDRiD_255,0.98759127,0.009964844,0.008266397
228,IDRiD_256,0.9872924,0.010236189,0.008265244
229,IDRiD_257,0.9875902,0.009964049,0.008267175
230,IDRiD_258,0.98759055,0.009965413,0.00826642
231,IDRiD_259,0.98752415,0.010017822,0.008284152
232,IDRiD_260,0.98747253,0.009869254,0.008358995
233,IDRiD_261,0.98759127,0.009964849,0.008266389
234,IDRiD_262,0.98759115,0.009964924,0.008266405
235,IDRiD_263,0.98759115,0.009964821,0.008266417
236,IDRiD_264,0.9875882,0.009963052,0.008268556
237,IDRiD_266,0.98759127,0.0099648535,0.008266386
238,IDRiD_267,0.98759115,0.009964811,0.008266459
239,IDRiD_268,0.98759127,0.00996484,0.008266393
240,IDRiD_269,0.98526055,0.0092322575,0.010381488
241,IDRiD_270,0.98759127,0.0099648535,0.008266386
242,IDRiD_271,0.9872792,0.010142751,0.008365931
243,IDRiD_272,0.9875908,0.009964553,0.008266698
244,IDRiD_273,0.98759055,0.009964773,0.008266823
245,IDRiD_274,0.14930119,0.7353515,0.08289528
246,IDRiD_275,0.98759127,0.009964849,0.008266386
247,IDRiD_276,0.98759127,0.0099648535,0.008266381
248,IDRiD_278,0.98758787,0.009967445,0.008266276
249,IDRiD_279,0.98759115,0.009964821,0.008266444
250,IDRiD_280,0.98759127,0.0099648535,0.008266386
251,IDRiD_281,0.98759115,0.009964834,0.008266413
252,IDRiD_282,0.98759127,0.0099648535,0.008266386
253,IDRiD_283,0.98759127,0.0099648535,0.008266386
254,IDRiD_284,0.98759127,0.0099648535,0.008266386
255,IDRiD_285,0.98759127,0.0099648535,0.008266386
256,IDRiD_286,0.98758507,0.009970166,0.008266909
257,IDRiD_287,0.98759127,0.0099648535,0.008266386
258,IDRiD_288,0.98759127,0.0099648535,0.008266386
259,IDRiD_289,0.87414426,0.123396344,0.010345615
260,IDRiD_290,0.98759115,0.009964793,0.008266452
261,IDRiD_291,0.98759115,0.009964793,0.008266452
262,IDRiD_292,0.98758507,0.009968349,0.008269162
263,IDRiD_293,0.98758185,0.009973518,0.008265607
264,IDRiD_294,0.98757696,0.009963207,0.008274579
265,IDRiD_295,0.98759127,0.009964858,0.008266386
266,IDRiD_296,0.06560728,0.92030865,0.05125843
267,IDRiD_297,0.98759115,0.009964849,0.00826642
268,IDRiD_298,0.98759115,0.009964849,0.008266444
269,IDRiD_299,0.98757845,0.009976711,0.008262747
270,IDRiD_300,0.98759127,0.0099648535,0.008266386
271,IDRiD_301,0.98758996,0.009963917,0.008267316
272,IDRiD_302,0.98759127,0.0099648675,0.008266374
273,IDRiD_303,0.98759115,0.009964972,0.00826635
274,IDRiD_304,0.98759127,0.0099648535,0.008266386
275,IDRiD_305,0.9875908,0.009964632,0.008266768
276,IDRiD_306,0.98759127,0.009964858,0.008266389
277,IDRiD_307,0.98759127,0.0099648535,0.008266386
278,IDRiD_308,0.9875907,0.009964661,0.00826669
279,IDRiD_309,0.98757845,0.009977455,0.008263262
280,IDRiD_310,0.9874056,0.01012436,0.008295873
281,IDRiD_311,0.98759043,0.009965611,0.008266155
282,IDRiD_312,0.98759115,0.009964835,0.008266409
283,IDRiD_313,0.98759115,0.00996483,0.008266413
284,IDRiD_314,0.98759127,0.0099648535,0.008266386
285,IDRiD_315,0.98759127,0.009964849,0.008266386
286,IDRiD_316,0.9875909,0.009964642,0.008266616
287,IDRiD_317,0.98758674,0.00996134,0.008269873
288,IDRiD_318,0.98759115,0.009964764,0.008266483
289,IDRiD_319,0.98759115,0.009964821,0.008266417
290,IDRiD_320,0.98758066,0.00997179,0.008269639
291,IDRiD_321,0.75037616,0.17761648,0.028460994
292,IDRiD_322,0.98118204,0.013573968,0.012313689
293,IDRiD_323,0.9868275,0.010680413,0.008203615
294,IDRiD_324,0.96841085,0.024029873,0.012527011
295,IDRiD_325,0.97747064,0.017660554,0.012024877
296,IDRiD_326,0.9874194,0.010050969,0.008317898
297,IDRiD_327,0.9875552,0.009988576,0.008270565
298,IDRiD_328,0.98753333,0.010012034,0.008277753
299,IDRiD_329,0.9875896,0.009965762,0.008267363
300,IDRiD_330,0.98759115,0.00996484,0.008266452
301,IDRiD_331,0.98758054,0.009974704,0.008265807
302,IDRiD_332,0.96606654,0.023001228,0.018345399
303,IDRiD_333,0.98757964,0.009975411,0.008266026
304,IDRiD_334,0.97027785,0.014073191,0.022520859
305,IDRiD_335,0.9874078,0.010101847,0.008338499
306,IDRiD_337,0.654235,0.03877277,0.16811463
307,IDRiD_338,0.9875908,0.009964585,0.008266675
308,IDRiD_339,0.98759127,0.009964844,0.0082664015
309,IDRiD_340,0.9848363,0.012031903,0.009019542
310,IDRiD_341,0.9694793,0.017971756,0.016217213
311,IDRiD_342,0.98759127,0.00996484,0.0082664015
312,IDRiD_343,0.98759043,0.009964651,0.008267054
313,IDRiD_344,0.9875907,0.009965338,0.008266339
314,IDRiD_345,0.98759127,0.009964849,0.008266397
315,IDRiD_347,0.9874778,0.0100743575,0.008235113
316,IDRiD_348,0.9612344,0.027538767,0.019059518
317,IDRiD_349,0.9875896,0.009964453,0.008267569
318,IDRiD_350,0.9872247,0.010352301,0.0081004705
319,IDRiD_353,0.98759115,0.009964895,0.008266441
320,IDRiD_354,0.98759115,0.009964877,0.008266397
321,IDRiD_356,0.98758787,0.009965404,0.008268266
322,IDRiD_357,0.98758453,0.009968735,0.008269639
323,IDRiD_358,0.98758954,0.009963648,0.0082676755
324,IDRiD_360,0.98480046,0.011310954,0.010104529
325,IDRiD_361,0.9864059,0.010675863,0.009054443
326,IDRiD_362,0.9875837,0.00996882,0.008266937
327,IDRiD_363,0.9875864,0.009969093,0.008266534
328,IDRiD_364,0.9875373,0.010009284,0.008277072
329,IDRiD_365,0.98687637,0.010692931,0.008085924
330,IDRiD_366,0.9865801,0.010821439,0.008427135
331,IDRiD_367,0.98759115,0.00996491,0.008266409
332,IDRiD_368,0.986984,0.009524708,0.008734029
333,IDRiD_369,0.97487044,0.01747441,0.016522558
334,IDRiD_370,0.9875902,0.009964416,0.008267281
335,IDRiD_371,0.9875826,0.009965583,0.0082721105
336,IDRiD_372,0.8369664,0.12871507,0.019839404
337,IDRiD_374,0.08438618,0.9060935,0.04425775
338,IDRiD_375,0.98759115,0.0099648675,0.008266409
339,IDRiD_376,0.9867563,0.00998489,0.008922994
340,IDRiD_377,0.9874219,0.01007891,0.008356869
341,IDRiD_378,0.98759127,0.009964849,0.008266393
342,IDRiD_379,0.9875909,0.009964642,0.008266589
343,IDRiD_380,0.98759127,0.009964844,0.008266409
344,IDRiD_381,0.98759043,0.00996452,0.008267069
345,IDRiD_383,0.8411482,0.12985635,0.032354318
346,IDRiD_384,0.957175,0.029001227,0.020457257
347,IDRiD_385,0.98759127,0.009964849,0.0082664015
348,IDRiD_386,0.98749673,0.01005628,0.008252063
349,IDRiD_387,0.987591,0.009964895,0.008266526
350,IDRiD_388,0.98747605,0.010016875,0.008317827
351,IDRiD_389,0.19747455,0.58509284,0.11587568
352,IDRiD_390,0.36862525,0.43963265,0.10192067
353,IDRiD_391,0.9872323,0.010302702,0.008236336
354,IDRiD_392,0.8593502,0.12385617,0.019447217
355,IDRiD_393,0.98758113,0.009958278,0.008273871
356,IDRiD_394,0.98685104,0.010392884,0.008725631
357,IDRiD_396,0.987591,0.009965028,0.008266386
358,IDRiD_397,0.9874063,0.010144091,0.008244075
359,IDRiD_398,0.9770563,0.016897477,0.012199091
360,IDRiD_399,0.98759127,0.009964877,0.008266378
361,IDRiD_400,0.9875909,0.009964957,0.008266432
362,IDRiD_401,0.9874005,0.010169754,0.008167285
363,IDRiD_402,0.98759115,0.009964895,0.008266405
364,IDRiD_403,0.987591,0.009964793,0.008266565
365,IDRiD_404,0.987591,0.009964783,0.008266553
366,IDRiD_405,0.9875814,0.009962601,0.008274857
367,IDRiD_406,0.9875408,0.009952785,0.008309073
368,IDRiD_407,0.98470545,0.012209283,0.008810352
369,IDRiD_408,0.98758763,0.009966947,0.008268298
370,IDRiD_409,0.9633783,0.019620573,0.022919081
371,IDRiD_410,0.98676527,0.010584038,0.008568431
372,IDRiD_411,0.98759127,0.0099648535,0.008266386
373,IDRiD_412,0.9875894,0.009963588,0.008267781
374,IDRiD_413,0.9875882,0.009965705,0.008268204
375,IDRiD_001test,0.06434284,0.3443983,0.48312414
376,IDRiD_004test,0.987586,0.009970364,0.008263403
377,IDRiD_005test,0.04496894,0.94396794,0.05468184
378,IDRiD_006test,0.98724836,0.0102835735,0.00824765
379,IDRiD_007test,0.98505604,0.01075348,0.009557205
380,IDRiD_008test,0.98667204,0.0108968625,0.007970308
381,IDRiD_009test,0.9620014,0.023556514,0.019402277
382,IDRiD_010test,0.98727137,0.010188482,0.00834745
383,IDRiD_011test,0.9776724,0.018336413,0.009637279
384,IDRiD_012test,0.98759127,0.009964849,0.008266393
385,IDRiD_013test,0.98759127,0.009964877,0.008266389
386,IDRiD_014test,0.9849545,0.009205838,0.010029211
387,IDRiD_015test,0.10440485,0.85485643,0.05073549
388,IDRiD_016test,0.28609484,0.62056243,0.057813477
389,IDRiD_017test,0.033648726,0.47521406,0.53668326
390,IDRiD_018test,0.9875717,0.009977719,0.008272228
391,IDRiD_019test,0.98756,0.00998505,0.008284606
392,IDRiD_020test,0.98758566,0.009964369,0.008270972
393,IDRiD_021test,0.9875568,0.009952457,0.008288611
394,IDRiD_022test,0.9737483,0.008111862,0.017380802
395,IDRiD_023test,0.53220946,0.5238769,0.013705305
396,IDRiD_024test,0.9857222,0.011300593,0.009017833
397,IDRiD_025test,0.9422988,0.04382544,0.016248502
398,IDRiD_026test,0.9829016,0.0133484835,0.010160806
399,IDRiD_027test,0.9875825,0.0099609075,0.008274203
400,IDRiD_028test,0.95549655,0.034321766,0.013563138
401,IDRiD_029test,0.9874642,0.010067261,0.0082948655
402,IDRiD_030test,0.98751986,0.0100269,0.008272623
403,IDRiD_031test,0.9861827,0.0101418365,0.009382688
404,IDRiD_032test,0.98753035,0.010000254,0.008285304
405,IDRiD_033test,0.14360432,0.86183816,0.034301873
406,IDRiD_034test,0.9875864,0.009968923,0.008266874
407,IDRiD_035test,0.98745525,0.010059845,0.008332165
408,IDRiD_036test,0.9868197,0.0104935765,0.00863514
409,IDRiD_037test,0.9875864,0.00996596,0.008269783
410,IDRiD_038test,0.98759127,0.009964849,0.0082664015
411,IDRiD_040test,0.987587,0.009968721,0.008265322
412,IDRiD_042test,0.4510951,0.532581,0.025057243
413,IDRiD_044test,0.987523,0.010027146,0.008265048
414,IDRiD_048test,0.98732144,0.010236536,0.008195181
415,IDRiD_049test,0.89432126,0.07780421,0.024776768
416,IDRiD_051test,0.73952544,0.09369938,0.089986764
417,IDRiD_053test,0.13107805,0.7664395,0.10717716
418,IDRiD_055test,0.98102254,0.0067876363,0.013435913
419,IDRiD_057test,0.74682206,0.23516515,0.013995327
420,IDRiD_058test,0.98758715,0.00996451,0.008268152
421,IDRiD_059test,0.98756623,0.00996771,0.008285233
422,IDRiD_060test,0.9875547,0.009994123,0.008275287
423,IDRiD_061test,0.51847655,0.23907137,0.07866381
424,IDRiD_062test,0.98758566,0.009967767,0.008268532
425,IDRiD_063test,0.9875908,0.009964604,0.008266679
426,IDRiD_064test,0.98759115,0.009964793,0.008266483
427,IDRiD_065test,0.9875617,0.009984673,0.008282424
428,IDRiD_066test,0.95016825,0.03296552,0.021327874
429,IDRiD_067test,0.06145401,0.1275906,0.7648455
430,IDRiD_068test,0.9860816,0.01109882,0.0088060675
431,IDRiD_069test,0.98754066,0.009999531,0.008288321
432,IDRiD_072test,0.2629884,0.52318674,0.1397177
433,IDRiD_073test,0.98759127,0.009964849,0.008266386
434,IDRiD_074test,0.98759115,0.009964887,0.008266432
435,IDRiD_076test,0.9875252,0.009993492,0.008313718
436,IDRiD_078test,0.98759115,0.009964801,0.008266483
437,IDRiD_079test,0.98759127,0.009964849,0.008266393
438,IDRiD_080test,0.98759127,0.0099648535,0.008266386
439,IDRiD_081test,0.98758954,0.0099646095,0.008267742
440,IDRiD_082test,0.98758763,0.009964698,0.008269251
441,IDRiD_083test,0.9636741,0.02078252,0.022204095
442,IDRiD_084test,0.9875907,0.009965423,0.008266342
443,IDRiD_085test,0.987591,0.0099649,0.008266417
444,IDRiD_086test,0.98757565,0.009972718,0.008275875
445,IDRiD_087test,0.7596037,0.18792419,0.048293363
446,IDRiD_088test,0.9875448,0.0099905245,0.008292665
447,IDRiD_089test,0.9875793,0.009971645,0.008274466
448,IDRiD_090test,0.9875908,0.009965301,0.008266217
449,IDRiD_091test,0.9743414,0.018590918,0.014992993
450,IDRiD_096test,0.98759127,0.0099648535,0.008266386
451,IDRiD_100test,0.9875866,0.009967983,0.00826868
452,IDRiD_101test,0.98753786,0.009993307,0.008300174
453,IDRiD_102test,0.8572866,0.11572322,0.03140846
454,IDRiD_103test,0.98759115,0.009964863,0.00826648
455,000c1434d8d7,0.041567616,0.1686073,0.78982025
456,001639a390f0,0.9874264,0.01009163,0.00830934
457,0024cdab0c1e,0.43981576,0.013573426,0.3720833
458,002c21358ce6,0.9875859,0.00996697,0.008269141
459,005b95c28852,0.12956753,0.8357543,0.04283136
460,0083ee8054ee,0.060462933,0.2688034,0.65597516
461,0097f532ac9f,0.11854896,0.6879495,0.1354431
462,00a8624548a9,0.9875908,0.009964858,0.008266644
463,00b74780d31d,0.02465924,0.039014865,0.9543342
464,00cb6555d108,0.98759127,0.00996484,0.008266397
465,00cc2b75cddd,0.98759127,0.009964858,0.008266381
466,00e4ddff966a,0.914282,0.015044127,0.041841123
467,00f6c1be5a33,0.987591,0.009964721,0.008266523
468,0104b032c141,0.24016505,0.58685523,0.07831636
469,0124dffecf29,0.98758954,0.009965743,0.008267406
470,0125fbd2e791,0.98759127,0.009964849,0.008266397
471,012a242ac6ff,0.046577018,0.94520676,0.051666323
472,014508ccb9cb,0.027746545,0.49246404,0.4508261
473,0151781fe50b,0.98755324,0.009998936,0.008255096
474,0161338f53cc,0.97150034,0.02498831,0.008337959
475,0180bfa26c0b,0.025873747,0.05193885,0.9380572
476,0182152c50de,0.95213926,0.02006982,0.019890774
477,01b3aed3ed4c,0.98759127,0.0099648535,0.008266386
478,01c7808d901d,0.061186567,0.9149785,0.05669148
479,01d9477b1171,0.98759127,0.009964863,0.008266378
480,01eb826f6467,0.98758847,0.009963071,0.008268415
481,01f7bb8be950,0.76008207,0.1759712,0.030965798
482,0212dd31f623,0.987591,0.009965042,0.008266319
483,022f820027b8,0.9853388,0.012251808,0.0074978424
484,0231642cf1c2,0.054485574,0.8480938,0.12959756
485,0232dfea7547,0.9875854,0.009969629,0.00826732
486,02358b47ea89,0.98734295,0.010109872,0.008284555
487,0243404e8a00,0.096725,0.43029016,0.3705171
488,025a169a0bb0,0.9716628,0.021909093,0.011056592
489,02685f13cefd,0.026095835,0.04652225,0.9432764
490,026dcd9af143,0.03778873,0.9261146,0.07197745
491,02cd34a85b24,0.98759127,0.009964849,0.008266386
492,02da652c74b8,0.98757964,0.009974031,0.008267585
493,02dda30d3acf,0.047582652,0.94274384,0.05260593
